#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#CODE;;;;;;;;;;;;;;x
#BM_WP;Feudal Solar System;;;;;;;;;;;;;x
#BM_WP_INFO;Long ago, Earth went dark on the same day all existing electronics in the Solar System stopped working. All ships not in orbit fell from the sky. Humanity quickly descended into chaos as society collapsed, bringing on a new Dark Age. Most of the population succumbed to famine as governments broke down and nations fractured. Around 1000 years later the Earth and other nearby terraformed worlds are recovering and have entered a new Medieval Era, largely forgetting the accurate history of humanity and the disaster. Knowledge of the off-world colonies has faded into myths and legends, until one day a derelict ship, carrying a strange elongated race that cannot survive in the gravity well of a planet's surface, arrived in orbit, offering to transport the humans of the many worlds of the Solar System on trips of conquest to nearby planets in exchange for basic supplies and goods. This technologically advanced but politically neutral faction, which had voyaged from the neighboring star system of Tau Ceti in a generational colony ship, would eventually become known as the Spacer's Guild.;;;;;;;;;;;;;x

#ERA_CHAR_INFO_;In the fractured political landscape of the inhabitable side of the moon, the Kennedy Clone Dynasty rules a small, volatile nation state decades after the infamous Lunar Rebellion that shattered the colonies. At its helm reigns the "chosen" cloneline of Jack, with clonelines of the original Jack's father JFK, and brother Junior overseeing key provinces. Their realm is plagued by instability due to the new clone heir not being a perfect copy due to cloning defects, threatening their claim to power. Adding to the tension, the elder Marilyn Monroe clone vanished years ago, and rumors suggest she now leads a nearby pagan Lunist tribe. This fragile state must navigate pagan savages, rival lunar colonies, a persistent United States outpost, and the ever-present threat of internal strife.;;;;;;;;;;;;;x

#ERA_CHAR_NAME_;;;;;;;;;;;;;;x
#ERA_CHAR_INFO_;;;;;;;;;;;;;;x

#ERA_CHAR_NAME_;;;;;;;;;;;;;;x
#ERA_CHAR_INFO_;;;;;;;;;;;;;;x

#ERA_CHAR_NAME_;;;;;;;;;;;;;;x
#ERA_CHAR_INFO_;;;;;;;;;;;;;;x

#ERA_CHAR_NAME_;;;;;;;;;;;;;;x
#ERA_CHAR_INFO_;;;;;;;;;;;;;;x
